LoadDate,ScientificName,LibrarySource
2019-10-28 18:12:27,Salmonella enterica,GENOMIC
2019-10-15 16:01:20,Salmonella enterica subsp. enterica,GENOMIC
2019-10-23 19:14:46,Salmonella enterica subsp. enterica serovar Saintpaul,GENOMIC
2018-01-30 11:37:44,Salmonella enterica,GENOMIC
2018-12-11 13:16:24,Salmonella enterica,GENOMIC
2017-10-18 13:52:26,Salmonella enterica subsp. enterica serovar Anatum,GENOMIC
2017-03-02 11:28:28,Salmonella enterica,GENOMIC
2012-05-18 09:38:52,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000207,GENOMIC
2019-11-13 18:35:37,Salmonella enterica,GENOMIC
2019-08-06 15:26:26,Salmonella enterica,GENOMIC
2020-02-14 16:00:24,Salmonella enterica,GENOMIC
2014-11-28 13:39:27,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189,GENOMIC
2018-06-27 14:41:44,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",GENOMIC
2018-11-02 01:53:59,Salmonella enterica,GENOMIC
2018-06-12 19:47:30,Salmonella enterica,GENOMIC
2019-12-04 12:19:39,Salmonella enterica,GENOMIC
2018-07-03 10:58:23,Salmonella enterica,GENOMIC
2018-06-27 16:23:29,Salmonella enterica subsp. enterica,GENOMIC
2018-03-31 08:27:23,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-04-12 12:18:22,Salmonella enterica,GENOMIC
2018-12-11 14:04:55,Salmonella enterica,GENOMIC
2014-05-31 08:41:56,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2014-03-04 22:20:20,Salmonella enterica,GENOMIC
2018-12-25 16:16:02,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2019-11-21 01:17:28,Salmonella enterica,GENOMIC
2018-05-29 17:10:56,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2017-08-09 17:31:25,Salmonella enterica,GENOMIC
2017-11-20 23:09:25,Salmonella enterica,GENOMIC
2019-10-23 19:17:09,Salmonella enterica,GENOMIC
2018-12-10 11:54:11,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-05-04 19:11:01,Salmonella enterica,GENOMIC
2019-11-26 09:54:14,Salmonella enterica,GENOMIC
2020-03-06 15:54:57,Salmonella enterica,GENOMIC
2017-04-06 10:19:43,Salmonella enterica,GENOMIC
2014-03-08 04:13:46,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-11-13 15:29:42,Salmonella enterica,GENOMIC
2019-02-03 17:10:13,Salmonella enterica subsp. enterica serovar Napoli,GENOMIC
2019-09-09 16:17:39,Salmonella enterica,GENOMIC
2019-11-19 21:53:16,Salmonella enterica,GENOMIC
2018-08-01 11:53:35,Salmonella enterica,GENOMIC
2017-08-22 15:28:52,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2015-04-11 01:51:13,Salmonella enterica subsp. enterica,GENOMIC
2017-03-29 15:30:42,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2020-02-03 15:03:05,Salmonella enterica,GENOMIC
2020-02-24 09:14:28,Salmonella enterica,GENOMIC
2018-06-29 18:06:24,Salmonella enterica subsp. enterica serovar Newport,GENOMIC
2017-09-23 07:56:03,Salmonella enterica subsp. enterica,GENOMIC
2018-12-26 12:04:02,Salmonella enterica,GENOMIC
2018-03-26 13:09:16,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-09-27 15:33:00,Salmonella enterica,GENOMIC
2018-08-30 11:34:02,Salmonella enterica,GENOMIC
2019-07-18 09:27:48,Salmonella enterica subsp. enterica serovar Typhi str. AG3,GENOMIC
2019-11-06 15:37:30,Salmonella enterica,GENOMIC
2018-12-03 14:12:01,Salmonella enterica,GENOMIC
2019-09-04 15:38:43,Salmonella enterica,GENOMIC
2017-08-02 13:39:23,Salmonella enterica subsp. enterica serovar Anatum,GENOMIC
2014-09-10 15:19:00,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2016-08-08 19:17:58,Salmonella enterica,GENOMIC
2015-04-11 20:10:07,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-11-13 14:38:53,Salmonella enterica subsp. enterica serovar Give,GENOMIC
2019-11-24 16:17:21,Salmonella enterica subsp. enterica,GENOMIC
2020-02-14 16:25:36,Salmonella enterica,GENOMIC
2012-12-22 15:48:23,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-12-16 22:02:58,Salmonella enterica subsp. enterica,GENOMIC
2020-02-13 08:38:56,Salmonella enterica,GENOMIC
2017-01-29 14:59:15,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-07-04 16:13:59,Salmonella enterica subsp. enterica,GENOMIC
2018-01-04 12:18:05,Salmonella enterica,GENOMIC
2018-07-10 02:39:32,Salmonella enterica subsp. enterica serovar Bareilly,GENOMIC
2015-12-22 21:11:07,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2013-10-25 11:10:52,Salmonella enterica,GENOMIC
2017-08-11 14:31:06,Salmonella enterica subsp. enterica,GENOMIC
2019-03-03 17:11:32,Salmonella enterica subsp. enterica serovar Bredeney,GENOMIC
2019-09-26 09:21:27,Salmonella enterica,GENOMIC
2018-07-03 15:46:31,Salmonella enterica,GENOMIC
2018-11-21 07:05:59,Salmonella enterica,GENOMIC
2012-07-25 21:12:56,Salmonella enterica subsp. enterica serovar Typhimurium str. DT104,GENOMIC
2015-06-04 09:33:34,Salmonella enterica,GENOMIC
2018-02-07 17:45:38,Salmonella enterica,GENOMIC
2018-06-11 18:55:26,Salmonella enterica subsp. enterica serovar Isangi,GENOMIC
2016-11-28 10:14:31,Salmonella enterica,GENOMIC
2014-09-03 12:22:57,Salmonella enterica,GENOMIC
2016-08-05 20:39:03,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,GENOMIC
2018-10-25 11:39:43,Salmonella enterica,GENOMIC
2019-04-10 15:46:26,Salmonella enterica,GENOMIC
2019-11-07 22:16:11,Salmonella enterica,GENOMIC
2019-08-20 15:42:04,Salmonella enterica,GENOMIC
2017-01-31 17:47:54,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2013-03-08 05:31:17,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2013-02-28 20:04:13,Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344,GENOMIC
2019-11-13 12:28:17,Salmonella enterica,GENOMIC
2015-04-11 12:20:45,Salmonella enterica subsp. enterica serovar Java,GENOMIC
2019-07-22 15:12:34,Salmonella enterica,GENOMIC
2017-01-29 19:30:24,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-05-22 14:42:24,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2017-10-10 16:18:37,Salmonella enterica,GENOMIC
2017-07-06 23:49:01,Salmonella enterica,GENOMIC
2020-02-14 16:31:26,Salmonella enterica,GENOMIC
2014-03-08 00:39:07,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-11-14 21:12:06,Salmonella enterica,GENOMIC
2017-08-22 19:30:25,Salmonella enterica,GENOMIC
2018-06-12 16:41:02,Salmonella enterica subsp. enterica serovar Braenderup,GENOMIC
2018-05-21 11:44:07,Salmonella enterica,GENOMIC
2018-02-20 18:47:54,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-01-11 15:50:10,Salmonella enterica subsp. enterica serovar Dublin,GENOMIC
2019-05-07 15:12:14,Salmonella enterica,GENOMIC
2012-05-18 14:12:24,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000186,GENOMIC
2015-02-05 20:06:18,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-08-26 11:28:43,Salmonella enterica,GENOMIC
2018-03-26 21:26:13,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-12-20 15:10:07,Salmonella enterica,GENOMIC
2015-03-13 13:35:27,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",GENOMIC
2018-05-15 10:17:24,Salmonella enterica subsp. enterica,GENOMIC
2017-10-11 12:31:42,Salmonella enterica,GENOMIC
2016-12-16 09:52:12,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-10-18 21:11:31,Salmonella enterica,GENOMIC
2019-10-24 10:06:31,Salmonella enterica,GENOMIC
2019-11-22 10:37:13,Salmonella enterica,GENOMIC
2019-12-02 15:41:58,Salmonella enterica,GENOMIC
2017-05-22 19:07:10,Salmonella enterica subsp. enterica,GENOMIC
2018-05-16 09:42:20,Salmonella enterica,GENOMIC
2019-08-16 08:13:11,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2020-02-21 19:57:34,Salmonella enterica,GENOMIC
2017-01-12 15:57:33,Salmonella enterica,GENOMIC
2019-11-05 17:49:05,Salmonella enterica,GENOMIC
2019-11-06 16:13:07,Salmonella enterica,GENOMIC
2019-02-05 14:30:16,Salmonella enterica,GENOMIC
2017-03-29 15:40:21,Salmonella enterica subsp. enterica serovar Javiana,GENOMIC
2019-08-15 10:34:33,Salmonella enterica,GENOMIC
2019-08-26 11:26:25,Salmonella enterica,GENOMIC
2018-04-25 13:47:39,Salmonella enterica,GENOMIC
2020-01-24 15:35:28,Salmonella enterica,GENOMIC
2018-07-18 17:38:25,Salmonella enterica subsp. enterica serovar Newport,GENOMIC
2019-08-16 08:12:58,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2020-03-06 15:56:25,Salmonella enterica,GENOMIC
2016-12-16 09:52:50,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-11-30 13:21:10,Salmonella enterica,GENOMIC
2018-08-24 08:16:11,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-11-06 16:02:04,Salmonella enterica,GENOMIC
2019-05-31 09:45:43,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2019-03-13 19:19:25,Salmonella enterica subsp. enterica serovar Virchow,GENOMIC
2019-12-02 15:37:55,Salmonella enterica,GENOMIC
2019-11-06 15:50:54,Salmonella enterica,GENOMIC
2018-11-07 11:25:42,Salmonella enterica,GENOMIC
2018-09-30 03:03:54,Salmonella enterica subsp. enterica serovar Dublin,GENOMIC
2014-05-12 22:51:31,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-11-19 12:48:44,Salmonella enterica,GENOMIC
2015-08-28 09:39:38,Salmonella enterica,GENOMIC
2018-06-23 16:30:26,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2020-01-30 13:37:55,Salmonella enterica,GENOMIC
2018-09-26 17:17:21,Salmonella enterica,GENOMIC
2015-04-11 12:48:01,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-06-23 04:31:41,Salmonella enterica subsp. enterica serovar Paratyphi C,GENOMIC
2019-05-15 19:26:43,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-09-28 16:29:11,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2019-02-12 16:09:40,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2015-04-11 01:44:17,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2018-08-09 20:39:33,Salmonella enterica,GENOMIC
2020-02-21 20:37:03,Salmonella enterica subsp. enterica serovar Agona,GENOMIC
2017-08-09 02:15:07,Salmonella enterica subsp. enterica,GENOMIC
2019-06-10 16:19:15,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2016-07-16 08:56:45,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,TRANSCRIPTOMIC
2015-12-22 22:06:54,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-11-06 16:05:50,Salmonella enterica,GENOMIC
2018-10-15 10:12:24,Salmonella enterica,GENOMIC
2018-12-13 22:36:57,Salmonella enterica subsp. enterica serovar Mbandaka,GENOMIC
2014-09-12 14:43:51,Salmonella enterica subsp. enterica serovar Derby,GENOMIC
2017-08-30 05:46:23,Salmonella enterica subsp. enterica serovar Paratyphi A,GENOMIC
2018-10-22 09:06:05,Salmonella enterica,GENOMIC
2019-01-24 17:22:05,Salmonella enterica subsp. enterica serovar Paratyphi A,GENOMIC
2019-04-08 19:27:33,Salmonella enterica,GENOMIC
2017-01-09 13:38:05,Salmonella enterica,GENOMIC
2019-11-05 15:15:02,Salmonella enterica,GENOMIC
2019-06-18 18:39:29,Salmonella enterica,GENOMIC
2019-01-04 16:12:28,Salmonella enterica subsp. enterica serovar Derby,GENOMIC
2014-12-07 10:56:01,Salmonella enterica subsp. enterica serovar Heidelberg,GENOMIC
2014-03-07 16:22:32,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-01-18 14:15:34,Salmonella enterica,GENOMIC
2019-10-02 09:03:03,Salmonella enterica,GENOMIC
2017-08-22 15:27:37,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2017-09-12 12:28:15,Salmonella enterica,GENOMIC
2019-05-06 10:21:37,Salmonella enterica subsp. enterica serovar Dublin,GENOMIC
2017-05-22 10:38:50,Salmonella enterica,GENOMIC
2014-12-25 10:11:13,Salmonella enterica,GENOMIC
2015-12-28 10:11:28,Salmonella enterica,GENOMIC
2017-07-08 10:28:32,Salmonella enterica subsp. enterica,GENOMIC
2015-04-11 11:25:02,Salmonella enterica subsp. enterica,GENOMIC
2016-05-12 14:11:22,Salmonella enterica,GENOMIC
2018-10-04 15:01:22,Salmonella enterica,GENOMIC
2018-04-26 12:53:43,Salmonella enterica,GENOMIC
2019-11-13 15:27:48,Salmonella enterica,GENOMIC
2019-04-30 11:05:35,Salmonella enterica,GENOMIC
2014-03-04 22:26:57,Salmonella enterica,GENOMIC
2016-08-08 19:44:38,Salmonella enterica subsp. enterica serovar Braenderup,GENOMIC
2018-07-23 16:29:38,Salmonella enterica,GENOMIC
2013-08-21 18:28:02,Salmonella enterica subsp. enterica serovar Heidelberg str. 607310-1,GENOMIC
2019-01-27 16:15:13,Salmonella enterica subsp. enterica serovar Indiana,GENOMIC
2019-10-30 12:48:26,Salmonella enterica,GENOMIC
2018-08-09 13:20:41,Salmonella enterica,GENOMIC
2018-12-10 11:46:33,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-05-25 12:27:13,Salmonella enterica,GENOMIC
2018-12-19 15:35:52,Salmonella enterica,GENOMIC
2016-12-09 11:10:03,Salmonella enterica,GENOMIC
2019-07-31 15:20:21,Salmonella enterica,GENOMIC
2019-08-28 15:57:01,Salmonella enterica subsp. enterica serovar Tennessee,GENOMIC
2018-11-19 09:31:59,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2018-10-19 16:21:27,Salmonella enterica subsp. enterica serovar Newport,GENOMIC
2013-12-12 16:00:25,Salmonella enterica subsp. enterica serovar Tennessee,GENOMIC
2017-11-07 14:34:41,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2019-11-23 14:43:17,Salmonella enterica,GENOMIC
2015-10-19 17:39:35,Salmonella enterica subsp. enterica,GENOMIC
2019-11-12 16:32:48,Salmonella enterica subsp. enterica serovar Mikawasima,GENOMIC
2019-03-03 18:01:01,Salmonella enterica subsp. enterica serovar Mikawasima,GENOMIC
2018-02-02 11:58:09,Salmonella enterica,GENOMIC
2013-09-24 19:08:38,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2017-08-09 02:15:53,Salmonella enterica subsp. enterica,GENOMIC
2017-11-03 16:33:13,Salmonella enterica,GENOMIC
2018-09-14 14:05:06,Salmonella enterica,GENOMIC
2014-03-19 02:06:14,Salmonella enterica,GENOMIC
2016-09-12 09:05:50,Salmonella enterica,GENOMIC
2016-01-06 17:17:38,Salmonella enterica subsp. enterica,GENOMIC
2019-01-04 14:10:09,Salmonella enterica subsp. enterica serovar Anatum,GENOMIC
2019-11-06 15:56:23,Salmonella enterica,GENOMIC
2017-04-04 10:29:54,Salmonella enterica subsp. enterica serovar Derby,GENOMIC
2017-11-20 23:11:41,Salmonella enterica subsp. enterica serovar Newport,GENOMIC
2017-03-20 11:59:40,Salmonella enterica subsp. enterica serovar Hartford,GENOMIC
2017-12-27 11:44:49,Salmonella enterica subsp. enterica serovar Albany,GENOMIC
2018-06-10 18:07:31,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2017-05-22 18:09:25,Salmonella enterica subsp. enterica serovar Agona,GENOMIC
2020-01-19 17:23:14,Salmonella enterica,GENOMIC
2018-09-15 19:06:24,Salmonella enterica subsp. enterica serovar Agama,GENOMIC
2019-09-30 16:43:29,Salmonella enterica,GENOMIC
2014-11-17 12:36:21,Salmonella enterica,GENOMIC
2020-02-21 16:28:15,Salmonella enterica subsp. enterica serovar Java,GENOMIC
2018-02-07 17:46:00,Salmonella enterica,GENOMIC
2019-07-26 14:40:48,Salmonella enterica subsp. enterica serovar Uganda,GENOMIC
2015-12-22 21:16:01,Salmonella enterica subsp. enterica serovar Virchow,GENOMIC
2012-12-22 16:20:08,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2018-10-23 22:53:49,Salmonella enterica subsp. enterica serovar Poona,GENOMIC
2014-03-15 16:07:33,Salmonella enterica subsp. enterica serovar Hadar,GENOMIC
2014-09-24 18:35:08,Salmonella enterica subsp. enterica serovar Paratyphi A,GENOMIC
2014-11-06 14:54:39,Salmonella enterica subsp. enterica,GENOMIC
2019-12-27 14:15:51,Salmonella enterica,GENOMIC
2015-10-08 14:19:42,Salmonella enterica subsp. enterica,GENOMIC
2018-10-11 18:57:40,Salmonella enterica subsp. enterica serovar Schwarzengrund,GENOMIC
2014-10-27 09:58:59,Salmonella enterica subsp. enterica,GENOMIC
2019-04-15 14:37:15,Salmonella enterica,GENOMIC
2019-12-20 12:28:57,Salmonella enterica,GENOMIC
2016-12-02 00:43:33,Salmonella enterica,GENOMIC
2019-07-31 13:36:48,Salmonella enterica,GENOMIC
2016-03-24 16:05:06,Salmonella enterica,GENOMIC
2017-02-06 10:09:08,Salmonella enterica,GENOMIC
2018-09-04 14:01:43,Salmonella enterica,GENOMIC
2015-01-29 11:58:16,Salmonella enterica subsp. enterica,GENOMIC
2015-06-05 16:21:59,Salmonella enterica,GENOMIC
2018-10-29 03:54:47,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2020-01-03 08:37:12,Salmonella enterica,GENOMIC
2019-01-28 16:58:44,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2019-03-12 02:21:49,Salmonella enterica subsp. enterica serovar Agona,GENOMIC
2018-07-01 17:41:53,Salmonella enterica subsp. enterica serovar Kiambu,GENOMIC
2019-05-28 15:43:22,Salmonella enterica,GENOMIC
2018-10-29 04:09:43,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2014-03-04 22:26:47,Salmonella enterica,GENOMIC
2017-10-19 12:08:04,Salmonella enterica subsp. arizonae,GENOMIC
2018-01-29 11:04:48,Salmonella enterica subsp. enterica,GENOMIC
2019-04-18 10:32:23,Salmonella enterica,GENOMIC
2017-06-28 22:11:20,Salmonella enterica,GENOMIC
2018-03-26 16:47:04,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2014-12-04 09:32:37,Salmonella enterica subsp. enterica,GENOMIC
2019-08-29 15:42:50,Salmonella enterica,GENOMIC
2017-03-20 11:51:13,Salmonella enterica subsp. enterica serovar Schwarzengrund,GENOMIC
2019-07-27 10:58:08,Salmonella enterica subsp. enterica serovar Kentucky str. CVM29188,GENOMIC
2018-07-17 16:44:06,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-09-05 14:59:27,Salmonella enterica subsp. enterica serovar Montevideo,GENOMIC
2017-10-18 13:52:28,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-05-25 14:51:25,Salmonella enterica subsp. enterica serovar Montevideo,GENOMIC
2018-08-29 14:37:37,Salmonella enterica,GENOMIC
2015-02-24 10:21:41,Salmonella enterica subsp. enterica,GENOMIC
2016-09-01 10:01:45,Salmonella enterica,GENOMIC
2017-06-16 14:25:27,Salmonella enterica subsp. enterica serovar Mbandaka,GENOMIC
2018-10-11 12:06:24,Salmonella enterica,GENOMIC
2015-10-08 17:04:35,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2013-03-02 04:32:26,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-01-29 04:09:37,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-04-30 17:00:07,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2012-12-22 16:18:23,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-03-18 11:15:25,Salmonella enterica,GENOMIC
2018-05-04 11:41:34,Salmonella enterica,GENOMIC
2018-07-06 17:21:05,Salmonella enterica subsp. enterica,GENOMIC
2018-11-30 13:37:03,Salmonella enterica,GENOMIC
2018-10-15 09:11:45,Salmonella enterica,GENOMIC
2013-06-23 19:55:12,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2015-07-03 11:57:39,Salmonella enterica subsp. enterica serovar Montevideo,GENOMIC
2019-10-10 16:06:58,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-01-25 12:40:37,Salmonella enterica subsp. enterica serovar Javiana,GENOMIC
2015-12-03 11:41:57,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",GENOMIC
2018-06-04 16:39:53,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-11-21 10:59:44,Salmonella enterica subsp. enterica serovar Newport,GENOMIC
2014-09-05 18:22:04,Salmonella enterica,GENOMIC
2019-09-06 16:22:06,Salmonella enterica subsp. enterica serovar Virchow,GENOMIC
2017-05-24 16:35:57,Salmonella enterica,GENOMIC
2017-12-18 14:53:56,Salmonella enterica,GENOMIC
2019-02-13 10:03:10,Salmonella enterica,GENOMIC
2016-02-26 22:37:43,Salmonella enterica,GENOMIC
2017-10-05 17:01:13,Salmonella enterica,GENOMIC
2016-12-24 12:13:38,Salmonella enterica subsp. enterica serovar Typhi str. CT18,GENOMIC
2018-10-03 10:39:55,Salmonella enterica,GENOMIC
2019-04-10 15:12:38,Salmonella enterica,GENOMIC
2019-08-20 16:24:18,Salmonella enterica,GENOMIC
2015-04-14 18:30:39,Salmonella enterica,GENOMIC
2018-03-22 11:42:36,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-01-28 16:25:15,Salmonella enterica subsp. enterica serovar Napoli,GENOMIC
2018-08-22 15:23:01,Salmonella enterica,GENOMIC
2019-05-08 11:24:08,Salmonella enterica,GENOMIC
2018-05-22 11:33:24,Salmonella enterica,GENOMIC
2015-09-29 04:25:17,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-12-20 09:41:17,Salmonella enterica subsp. enterica serovar Reading,GENOMIC
2019-08-16 08:11:48,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2019-10-29 16:36:09,Salmonella enterica,GENOMIC
2016-07-20 14:47:24,Salmonella enterica subsp. enterica serovar Kentucky,GENOMIC
2019-11-17 16:24:30,Salmonella enterica subsp. enterica serovar Java,GENOMIC
2018-01-19 12:55:58,Salmonella enterica,GENOMIC
2019-08-29 17:50:35,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:-",GENOMIC
2019-04-29 13:26:39,Salmonella enterica,GENOMIC
2018-02-26 12:24:12,Salmonella enterica,GENOMIC
2017-03-21 17:53:59,Salmonella enterica,GENOMIC
2017-05-22 18:01:54,Salmonella enterica,GENOMIC
2018-04-03 08:15:46,Salmonella enterica subsp. enterica serovar Saintpaul,GENOMIC
2018-06-30 17:09:12,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2019-10-02 18:47:12,Salmonella enterica subsp. enterica serovar Infantis,GENOMIC
2019-12-18 08:13:27,Salmonella enterica,GENOMIC
2020-02-14 16:26:11,Salmonella enterica,GENOMIC
2017-03-20 11:29:25,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2016-04-01 15:45:47,Salmonella enterica subsp. enterica,GENOMIC
2019-04-17 11:56:13,Salmonella enterica,GENOMIC
2018-07-04 16:27:26,Salmonella enterica subsp. enterica,GENOMIC
2018-12-04 12:29:26,Salmonella enterica,GENOMIC
2017-08-07 22:41:49,Salmonella enterica,GENOMIC
2019-06-04 20:44:17,Salmonella enterica subsp. enterica serovar Johannesburg,GENOMIC
2016-06-27 08:53:02,Salmonella enterica,GENOMIC
2019-10-09 21:07:38,Salmonella enterica subsp. enterica,GENOMIC
2019-12-27 09:13:19,Salmonella enterica,GENOMIC
2018-03-26 20:46:06,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-06-15 14:31:10,Salmonella enterica,GENOMIC
2019-06-04 13:05:34,Salmonella enterica,GENOMIC
2020-01-02 12:20:00,Salmonella enterica,GENOMIC
2017-01-21 07:39:08,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-03-17 16:10:00,Salmonella enterica,GENOMIC
2018-10-31 15:32:57,Salmonella enterica,GENOMIC
2019-01-27 17:10:12,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-05-11 11:28:53,Salmonella enterica,GENOMIC
2015-02-10 17:29:21,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2014-09-19 10:27:34,Salmonella enterica,GENOMIC
2018-10-29 17:27:29,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2018-07-10 02:45:14,Salmonella enterica subsp. enterica serovar Muenchen,GENOMIC
2013-03-05 11:28:23,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2019-07-24 13:36:49,Salmonella enterica,GENOMIC
2015-04-11 10:30:14,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2014-06-06 18:29:41,Salmonella enterica subsp. enterica serovar Typhimurium,GENOMIC
2019-11-13 15:27:06,Salmonella enterica,GENOMIC
2018-11-02 15:01:31,Salmonella enterica,GENOMIC
2019-10-11 13:22:09,Salmonella enterica,GENOMIC
2019-10-09 21:03:46,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2018-07-03 10:58:40,Salmonella enterica,GENOMIC
2017-10-05 17:12:53,Salmonella enterica,GENOMIC
2019-11-06 15:15:09,Salmonella enterica,GENOMIC
2019-09-10 00:36:44,Salmonella enterica,GENOMIC
2017-08-22 11:57:25,Salmonella enterica,GENOMIC
2018-07-11 02:16:10,Salmonella enterica subsp. enterica,GENOMIC
2019-12-13 20:57:17,Salmonella enterica,GENOMIC
2016-03-12 18:13:26,Salmonella enterica subsp. enterica,GENOMIC
2018-03-26 14:51:40,Salmonella enterica,GENOMIC
2017-06-22 00:26:11,Salmonella enterica,GENOMIC
2017-03-31 15:32:50,Salmonella enterica subsp. enterica,GENOMIC
2019-11-13 16:18:28,Salmonella enterica subsp. enterica serovar Enteritidis,GENOMIC
2017-06-07 09:31:59,Salmonella enterica,GENOMIC
2019-04-16 17:19:11,"Salmonella enterica subsp. enterica serovar 1,4,[5],12:i:-",GENOMIC
2019-01-15 14:45:39,Salmonella enterica,GENOMIC
2013-08-29 14:13:05,Salmonella enterica subsp. enterica serovar Typhi,GENOMIC
2018-07-16 08:50:32,Salmonella enterica,GENOMIC
2019-10-28 21:33:36,Salmonella enterica,GENOMIC
2019-12-18 02:15:28,Salmonella enterica,GENOMIC
2018-12-03 09:06:22,Salmonella enterica,GENOMIC
2019-10-08 11:46:39,Salmonella enterica,GENOMIC
2019-10-01 13:35:44,Salmonella enterica,GENOMIC
2019-08-22 10:48:44,Salmonella enterica,GENOMIC
2019-06-21 07:57:27,Salmonella enterica,GENOMIC
2018-06-01 18:19:42,Salmonella enterica subsp. enterica serovar Heidelberg,GENOMIC
2019-06-09 04:23:39,Salmonella enterica subsp. enterica,GENOMIC
